session,voie,sexe,statut_du_candidat,academie,serie,inscrits,presents,admis_au_1er_groupe,refuses_au_1er_groupe,ajournes_passant_les_epreuves_du_rattrapage,admis_au_rattrapage,refuses_au_rattrapage,admis_totaux,mention_tb_avec_les_felicitations,mention_tb_sans_les_felicitations,mention_b,mention_ab,sans_mention,refuses_totaux
2021,bac_technologique,M,individuel,clermont-ferrand,st2s,2,2,0,1,1,0,1,0,0,0,0,0,0,2
2021,bac_technologique,M,individuel,clermont-ferrand,sti2d,2,2,0,2,0,0,0,0,0,0,0,0,0,2
2021,bac_technologique,M,individuel,clermont-ferrand,stmg,7,7,1,5,1,0,1,1,0,0,0,0,1,6
2021,bac_technologique,M,individuel,corse,st2s,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,corse,stav,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,corse,sti2d,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,corse,stmg,4,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,creteil,s2tmd,2,2,2,0,0,0,0,2,0,0,1,0,1,0
2021,bac_technologique,M,individuel,creteil,st2s,5,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,creteil,sti2d,17,9,4,1,4,4,0,8,0,0,0,0,8,1
2021,bac_technologique,M,individuel,creteil,stmg,84,59,34,17,8,7,1,41,0,1,1,9,30,18
2021,bac_technologique,M,individuel,dijon,st2s,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,dijon,sti2d,3,3,1,0,2,1,1,2,0,0,0,0,2,1
2021,bac_technologique,M,individuel,dijon,stmg,23,23,7,14,2,1,1,8,0,0,0,3,5,15
2021,bac_technologique,M,individuel,grenoble,s2tmd,2,1,1,0,0,0,0,1,0,0,1,0,0,0
2021,bac_technologique,M,individuel,grenoble,st2s,4,4,1,3,0,0,0,1,0,0,0,1,0,3
2021,bac_technologique,M,individuel,grenoble,stav,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,grenoble,sti2d,24,22,18,0,4,3,1,21,0,0,3,6,12,1
2021,bac_technologique,M,individuel,grenoble,stl,1,1,0,0,1,0,1,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,grenoble,stmg,41,21,7,8,6,5,1,12,0,0,0,1,11,9
2021,bac_technologique,M,individuel,guadeloupe,s2tmd,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,guadeloupe,st2s,3,2,1,0,1,1,0,2,0,0,0,0,2,0
2021,bac_technologique,M,individuel,guadeloupe,sti2d,3,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,guadeloupe,stmg,18,14,3,6,5,4,1,7,0,0,1,2,4,7
2021,bac_technologique,M,individuel,guyane,st2s,1,1,0,0,1,1,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,guyane,sti2d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,guyane,stmg,1,1,0,0,1,1,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,la_reunion,st2s,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,la_reunion,stav,3,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,la_reunion,sti2d,2,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,la_reunion,stmg,7,5,1,1,3,3,0,4,0,0,0,0,4,1
2021,bac_technologique,M,individuel,lille,st2s,4,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,lille,std2a,1,1,1,0,0,0,0,1,0,0,0,1,0,0
2021,bac_technologique,M,individuel,lille,sti2d,3,2,2,0,0,0,0,2,0,0,0,0,2,0
2021,bac_technologique,M,individuel,lille,stl,2,1,1,0,0,0,0,1,0,0,0,1,0,0
2021,bac_technologique,M,individuel,lille,stmg,47,23,12,7,4,2,2,14,0,0,1,4,9,9
2021,bac_technologique,M,individuel,limoges,sthr,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,limoges,stmg,4,2,1,1,0,0,0,1,0,0,1,0,0,1
2021,bac_technologique,M,individuel,lyon,s2tmd,1,1,1,0,0,0,0,1,0,1,0,0,0,0
2021,bac_technologique,M,individuel,lyon,st2s,6,4,2,1,1,1,0,3,0,0,0,0,3,1
2021,bac_technologique,M,individuel,lyon,stav,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,lyon,std2a,6,6,4,0,2,2,0,6,0,0,0,3,3,0
2021,bac_technologique,M,individuel,lyon,sti2d,15,5,0,3,2,0,2,0,0,0,0,0,0,5
2021,bac_technologique,M,individuel,lyon,stl,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,lyon,stmg,49,29,14,6,9,6,3,20,0,0,0,2,18,9
2021,bac_technologique,M,individuel,martinique,st2s,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,martinique,sti2d,3,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,martinique,stmg,2,1,0,0,1,1,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,mayotte,st2s,2,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,mayotte,std2a,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,mayotte,sti2d,2,2,0,2,0,0,0,0,0,0,0,0,0,2
2021,bac_technologique,M,individuel,mayotte,stl,1,1,0,0,1,1,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,mayotte,stmg,21,18,1,13,4,1,3,2,0,0,0,0,2,16
2021,bac_technologique,M,individuel,montpellier,s2tmd,2,2,2,0,0,0,0,2,0,0,1,1,0,0
2021,bac_technologique,M,individuel,montpellier,st2s,4,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,montpellier,stav,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,montpellier,sti2d,7,2,1,1,0,0,0,1,0,0,0,0,1,1
2021,bac_technologique,M,individuel,montpellier,stmg,64,40,30,4,6,4,2,34,1,1,4,10,18,6
2021,bac_technologique,M,individuel,nancy-metz,s2tmd,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,nancy-metz,st2s,2,2,0,0,2,2,0,2,0,0,0,0,2,0
2021,bac_technologique,M,individuel,nancy-metz,stav,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,nancy-metz,sti2d,3,2,2,0,0,0,0,2,0,0,0,2,0,0
2021,bac_technologique,M,individuel,nancy-metz,stmg,38,20,14,3,3,3,0,17,0,0,1,5,11,3
2021,bac_technologique,M,individuel,nantes,s2tmd,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,nantes,st2s,3,2,0,1,1,1,0,1,0,0,0,0,1,1
2021,bac_technologique,M,individuel,nantes,sthr,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,nantes,sti2d,4,4,2,1,1,1,0,3,0,0,0,0,3,1
2021,bac_technologique,M,individuel,nantes,stl,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,nantes,stmg,36,21,7,5,9,6,3,13,0,0,1,2,10,8
2021,bac_technologique,M,individuel,nice,s2tmd,4,4,3,1,0,0,0,3,0,0,1,1,1,1
2021,bac_technologique,M,individuel,nice,st2s,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,nice,stav,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,nice,sti2d,5,4,0,1,3,1,2,1,0,0,0,0,1,3
2021,bac_technologique,M,individuel,nice,stl,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,nice,stmg,35,31,20,9,2,1,1,21,0,0,1,8,12,10
2021,bac_technologique,M,individuel,normandie,st2s,2,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,normandie,stav,2,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,normandie,sthr,1,1,0,0,1,0,1,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,normandie,sti2d,4,2,0,2,0,0,0,0,0,0,0,0,0,2
2021,bac_technologique,M,individuel,normandie,stmg,34,28,12,15,1,1,0,13,0,0,1,2,10,15
2021,bac_technologique,M,individuel,orleans-tours,st2s,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,orleans-tours,stav,2,2,2,0,0,0,0,2,0,0,0,1,1,0
2021,bac_technologique,M,individuel,orleans-tours,sthr,2,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,orleans-tours,sti2d,4,3,1,1,1,1,0,2,0,0,0,0,2,1
2021,bac_technologique,M,individuel,orleans-tours,stl,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,orleans-tours,stmg,26,14,5,8,1,0,1,5,0,0,0,0,5,9
2021,bac_technologique,M,individuel,paris,st2s,2,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,paris,stav,2,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,paris,std2a,16,16,13,0,3,3,0,16,0,0,0,4,12,0
2021,bac_technologique,M,individuel,paris,sti2d,4,3,0,3,0,0,0,0,0,0,0,0,0,3
2021,bac_technologique,M,individuel,paris,stmg,155,140,108,8,24,19,5,127,0,0,8,30,89,13
2021,bac_technologique,M,individuel,poitiers,st2s,4,3,1,2,0,0,0,1,0,0,0,0,1,2
2021,bac_technologique,M,individuel,poitiers,sti2d,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,poitiers,stmg,12,8,3,4,1,0,1,3,0,0,0,2,1,5
2021,bac_technologique,M,individuel,reims,sti2d,4,3,0,2,1,0,1,0,0,0,0,0,0,3
2021,bac_technologique,M,individuel,reims,stmg,24,24,11,8,5,4,1,15,0,0,1,5,9,9
2021,bac_technologique,M,individuel,rennes,st2s,2,2,2,0,0,0,0,2,0,0,1,0,1,0
2021,bac_technologique,M,individuel,rennes,stav,2,2,2,0,0,0,0,2,0,0,0,0,2,0
2021,bac_technologique,M,individuel,rennes,std2a,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,rennes,sti2d,4,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,rennes,stmg,36,21,15,5,1,0,1,15,0,0,0,4,11,6
2021,bac_technologique,M,individuel,strasbourg,st2s,4,3,1,0,2,1,1,2,0,0,0,0,2,1
2021,bac_technologique,M,individuel,strasbourg,stav,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,strasbourg,sti2d,2,1,0,1,0,0,0,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,strasbourg,stmg,29,22,11,6,5,1,4,12,0,0,1,2,9,10
2021,bac_technologique,M,individuel,toulouse,st2s,1,1,0,0,1,0,1,0,0,0,0,0,0,1
2021,bac_technologique,M,individuel,toulouse,stav,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,toulouse,sthr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,toulouse,sti2d,5,1,0,0,1,1,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,toulouse,stl,2,2,0,0,2,1,1,1,0,0,0,0,1,1
2021,bac_technologique,M,individuel,toulouse,stmg,25,9,4,3,2,2,0,6,0,0,1,0,5,3
2021,bac_technologique,M,individuel,versailles,st2s,10,5,1,3,1,1,0,2,0,0,0,1,1,3
2021,bac_technologique,M,individuel,versailles,stav,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2021,bac_technologique,M,individuel,versailles,std2a,2,2,2,0,0,0,0,2,0,0,0,1,1,0
2021,bac_technologique,M,individuel,versailles,sthr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,bac_technologique,M,individuel,versailles,sti2d,31,16,1,7,8,3,5,4,0,0,0,0,4,12
2021,bac_technologique,M,individuel,versailles,stmg,169,107,46,28,33,26,7,72,0,0,4,9,59,35
2021,bac_technologique,M,scolaire,aix-marseille,st2s,157,157,135,4,18,8,10,143,0,0,23,53,67,14
2021,bac_technologique,M,scolaire,aix-marseille,stav,77,77,75,2,0,0,0,75,0,2,7,30,36,2
2021,bac_technologique,M,scolaire,aix-marseille,std2a,43,43,41,0,2,2,0,43,0,7,9,19,8,0
2021,bac_technologique,M,scolaire,aix-marseille,sthr,26,26,23,0,3,3,0,26,0,0,5,8,13,0
2021,bac_technologique,M,scolaire,aix-marseille,sti2d,1098,1098,978,14,106,64,42,1042,0,24,146,395,477,56
2021,bac_technologique,M,scolaire,aix-marseille,stl,174,174,157,4,13,9,4,166,0,4,23,61,78,8
2021,bac_technologique,M,scolaire,aix-marseille,stmg,1556,1553,1346,54,153,104,49,1450,0,13,154,529,754,103
2021,bac_technologique,M,scolaire,amiens,st2s,122,122,100,5,17,10,7,110,0,2,9,39,60,12
2021,bac_technologique,M,scolaire,amiens,stav,54,54,53,1,0,0,0,53,0,2,6,23,22,1
2021,bac_technologique,M,scolaire,amiens,std2a,19,19,19,0,0,0,0,19,0,1,9,7,2,0
2021,bac_technologique,M,scolaire,amiens,sthr,19,19,17,1,1,0,1,17,0,0,6,3,8,2
2021,bac_technologique,M,scolaire,amiens,sti2d,744,744,675,15,54,34,20,709,0,31,122,279,277,35
2021,bac_technologique,M,scolaire,amiens,stl,95,95,85,2,8,5,3,90,0,8,15,30,37,5
2021,bac_technologique,M,scolaire,amiens,stmg,1062,1062,867,53,142,85,57,952,0,9,85,321,537,110
2021,bac_technologique,M,scolaire,besancon,s2tmd,4,4,4,0,0,0,0,4,0,0,1,1,2,0
2021,bac_technologique,M,scolaire,besancon,st2s,38,38,28,0,10,6,4,34,0,1,3,12,18,4
2021,bac_technologique,M,scolaire,besancon,stav,77,77,75,2,0,0,0,75,0,0,10,39,26,2
2021,bac_technologique,M,scolaire,besancon,std2a,13,13,13,0,0,0,0,13,0,2,3,5,3,0
2021,bac_technologique,M,scolaire,besancon,sthr,22,22,21,0,1,1,0,22,0,1,1,11,9,0
2021,bac_technologique,M,scolaire,besancon,sti2d,458,458,419,7,32,19,13,438,0,10,55,176,197,20
2021,bac_technologique,M,scolaire,besancon,stl,63,63,59,0,4,3,1,62,0,0,7,30,25,1
2021,bac_technologique,M,scolaire,besancon,stmg,434,434,373,10,51,37,14,410,0,2,38,140,230,24
2021,bac_technologique,M,scolaire,bordeaux,s2tmd,3,3,3,0,0,0,0,3,0,1,2,0,0,0
2021,bac_technologique,M,scolaire,bordeaux,st2s,91,91,85,3,3,2,1,87,0,2,15,32,38,4
2021,bac_technologique,M,scolaire,bordeaux,stav,149,148,147,1,0,0,0,147,0,3,20,68,56,1
2021,bac_technologique,M,scolaire,bordeaux,std2a,44,44,40,1,3,3,0,43,0,6,10,19,8,1
2021,bac_technologique,M,scolaire,bordeaux,sthr,50,50,44,1,5,4,1,48,0,2,7,17,22,2
2021,bac_technologique,M,scolaire,bordeaux,sti2d,1332,1331,1223,24,84,56,28,1279,1,19,196,516,547,52
2021,bac_technologique,M,scolaire,bordeaux,stl,180,180,159,7,14,10,4,169,0,2,27,64,76,11
2021,bac_technologique,M,scolaire,bordeaux,stmg,1582,1580,1352,57,171,98,73,1450,0,15,127,545,763,130
2021,bac_technologique,M,scolaire,clermont-ferrand,st2s,42,42,39,0,3,2,1,41,0,0,4,10,27,1
2021,bac_technologique,M,scolaire,clermont-ferrand,stav,110,110,108,2,0,0,0,108,0,4,8,63,33,2
2021,bac_technologique,M,scolaire,clermont-ferrand,std2a,24,24,24,0,0,0,0,24,0,5,10,8,1,0
2021,bac_technologique,M,scolaire,clermont-ferrand,sthr,24,24,24,0,0,0,0,24,0,1,7,6,10,0
2021,bac_technologique,M,scolaire,clermont-ferrand,sti2d,455,455,431,6,18,11,7,442,0,6,60,188,188,13
2021,bac_technologique,M,scolaire,clermont-ferrand,stl,63,63,56,2,5,3,2,59,0,1,9,23,26,4
2021,bac_technologique,M,scolaire,clermont-ferrand,stmg,453,453,379,13,61,33,28,412,0,1,17,139,255,41
2021,bac_technologique,M,scolaire,corse,st2s,33,33,29,1,3,2,1,31,0,0,3,9,19,2
2021,bac_technologique,M,scolaire,corse,stav,9,9,7,2,0,0,0,7,0,0,2,1,4,2
2021,bac_technologique,M,scolaire,corse,sthr,7,7,7,0,0,0,0,7,0,0,1,3,3,0
2021,bac_technologique,M,scolaire,corse,sti2d,65,65,61,0,4,3,1,64,0,1,10,25,28,1
2021,bac_technologique,M,scolaire,corse,stl,7,7,6,0,1,1,0,7,0,0,1,1,5,0
2021,bac_technologique,M,scolaire,corse,stmg,172,172,157,3,12,10,2,167,0,1,19,73,74,5
2021,bac_technologique,M,scolaire,creteil,st2s,228,228,189,14,25,18,7,207,1,4,22,69,111,21
2021,bac_technologique,M,scolaire,creteil,stav,25,25,25,0,0,0,0,25,0,1,1,12,11,0
2021,bac_technologique,M,scolaire,creteil,std2a,63,63,55,3,5,2,3,57,0,3,3,24,27,6
2021,bac_technologique,M,scolaire,creteil,sthr,47,47,41,0,6,6,0,47,0,0,11,12,24,0
2021,bac_technologique,M,scolaire,creteil,sti2d,1760,1757,1576,46,135,95,40,1671,2,28,235,623,783,86
2021,bac_technologique,M,scolaire,creteil,stl,182,182,141,12,29,17,12,158,1,2,10,55,90,24
2021,bac_technologique,M,scolaire,creteil,stmg,3337,3330,2799,160,371,232,139,3031,2,22,275,1101,1631,299
2021,bac_technologique,M,scolaire,dijon,s2tmd,5,5,5,0,0,0,0,5,0,0,2,3,0,0
2021,bac_technologique,M,scolaire,dijon,st2s,60,60,49,4,7,7,0,56,0,1,7,21,27,4
2021,bac_technologique,M,scolaire,dijon,stav,125,124,121,3,0,0,0,121,0,4,16,51,50,3
2021,bac_technologique,M,scolaire,dijon,std2a,10,10,10,0,0,0,0,10,0,1,5,4,0,0
2021,bac_technologique,M,scolaire,dijon,sthr,24,24,21,0,3,2,1,23,0,1,5,7,10,1
2021,bac_technologique,M,scolaire,dijon,sti2d,588,588,550,6,32,16,16,566,1,10,90,242,223,22
2021,bac_technologique,M,scolaire,dijon,stl,77,77,58,3,16,12,4,70,1,1,8,22,38,7
2021,bac_technologique,M,scolaire,dijon,stmg,668,667,552,29,86,56,30,608,0,7,32,216,353,59
2021,bac_technologique,M,scolaire,grenoble,s2tmd,10,10,10,0,0,0,0,10,0,0,4,5,1,0
2021,bac_technologique,M,scolaire,grenoble,st2s,98,98,89,3,6,4,2,93,0,0,11,49,33,5
2021,bac_technologique,M,scolaire,grenoble,stav,161,161,158,3,0,0,0,158,0,2,25,66,65,3
2021,bac_technologique,M,scolaire,grenoble,std2a,28,28,26,1,1,0,1,26,0,4,5,13,4,2
2021,bac_technologique,M,scolaire,grenoble,sthr,64,64,62,0,2,2,0,64,0,3,5,27,29,0
2021,bac_technologique,M,scolaire,grenoble,sti2d,1667,1666,1542,24,100,58,42,1600,0,59,300,710,531,66
2021,bac_technologique,M,scolaire,grenoble,stl,121,121,103,2,16,6,10,109,0,3,16,42,48,12
2021,bac_technologique,M,scolaire,grenoble,stmg,1963,1963,1649,74,240,156,84,1805,0,17,181,652,955,158
2021,bac_technologique,M,scolaire,guadeloupe,s2tmd,5,5,5,0,0,0,0,5,0,1,2,2,0,0
2021,bac_technologique,M,scolaire,guadeloupe,st2s,34,34,32,0,2,2,0,34,0,0,4,14,16,0
2021,bac_technologique,M,scolaire,guadeloupe,stav,13,13,13,0,0,0,0,13,0,0,1,7,5,0
2021,bac_technologique,M,scolaire,guadeloupe,std2a,6,6,6,0,0,0,0,6,0,0,1,2,3,0
2021,bac_technologique,M,scolaire,guadeloupe,sthr,10,10,10,0,0,0,0,10,0,0,3,4,3,0
2021,bac_technologique,M,scolaire,guadeloupe,sti2d,199,199,174,2,23,16,7,190,0,1,21,70,98,9
2021,bac_technologique,M,scolaire,guadeloupe,stl,10,10,9,1,0,0,0,9,0,0,1,3,5,1
2021,bac_technologique,M,scolaire,guadeloupe,stmg,260,260,226,7,27,21,6,247,0,2,20,74,151,13
2021,bac_technologique,M,scolaire,guyane,st2s,19,19,10,2,7,2,5,12,0,0,0,1,11,7
2021,bac_technologique,M,scolaire,guyane,stav,10,9,9,0,0,0,0,9,0,1,1,3,4,0
2021,bac_technologique,M,scolaire,guyane,sthr,9,9,4,3,2,1,1,5,0,0,0,1,4,4
2021,bac_technologique,M,scolaire,guyane,sti2d,110,110,86,6,18,15,3,101,0,1,7,38,55,9
2021,bac_technologique,M,scolaire,guyane,stl,18,18,9,5,4,1,3,10,0,0,1,3,6,8
2021,bac_technologique,M,scolaire,guyane,stmg,101,101,82,6,13,10,3,92,0,0,7,27,58,9
2021,bac_technologique,M,scolaire,la_reunion,st2s,84,84,73,3,8,5,3,78,0,2,11,27,38,6
2021,bac_technologique,M,scolaire,la_reunion,stav,6,6,5,1,0,0,0,5,0,0,0,1,4,1
2021,bac_technologique,M,scolaire,la_reunion,std2a,8,8,8,0,0,0,0,8,0,0,4,2,2,0
2021,bac_technologique,M,scolaire,la_reunion,sthr,9,9,8,0,1,1,0,9,0,0,2,2,5,0
2021,bac_technologique,M,scolaire,la_reunion,sti2d,540,540,469,6,65,40,25,509,0,19,73,173,244,31
2021,bac_technologique,M,scolaire,la_reunion,stl,69,69,62,0,7,4,3,66,0,3,4,24,35,3
2021,bac_technologique,M,scolaire,la_reunion,stmg,648,648,518,24,106,75,31,593,0,6,47,204,336,55
2021,bac_technologique,M,scolaire,lille,s2tmd,8,8,8,0,0,0,0,8,0,1,3,4,0,0
2021,bac_technologique,M,scolaire,lille,st2s,358,357,290,19,48,27,21,317,0,3,34,108,172,40
2021,bac_technologique,M,scolaire,lille,stav,196,194,193,1,0,0,0,193,0,3,48,94,48,1
2021,bac_technologique,M,scolaire,lille,std2a,38,38,36,1,1,0,1,36,1,3,10,13,9,2
2021,bac_technologique,M,scolaire,lille,sthr,63,63,58,0,5,4,1,62,0,9,10,18,25,1
2021,bac_technologique,M,scolaire,lille,sti2d,1567,1565,1424,36,105,56,49,1480,1,45,267,591,576,85
2021,bac_technologique,M,scolaire,lille,stl,219,219,199,8,12,4,8,203,0,10,24,89,80,16
2021,bac_technologique,M,scolaire,lille,stmg,2133,2130,1786,103,241,146,95,1932,0,27,218,695,992,198
2021,bac_technologique,M,scolaire,limoges,st2s,45,44,36,1,7,5,2,41,0,0,3,10,28,3
2021,bac_technologique,M,scolaire,limoges,stav,53,53,52,1,0,0,0,52,0,1,6,23,22,1
2021,bac_technologique,M,scolaire,limoges,std2a,4,4,3,0,1,1,0,4,0,0,0,3,1,0
2021,bac_technologique,M,scolaire,limoges,sthr,7,7,7,0,0,0,0,7,0,0,2,2,3,0
2021,bac_technologique,M,scolaire,limoges,sti2d,226,226,191,6,29,15,14,206,0,7,22,86,91,20
2021,bac_technologique,M,scolaire,limoges,stl,24,24,24,0,0,0,0,24,0,0,3,12,9,0
2021,bac_technologique,M,scolaire,limoges,stmg,276,276,243,4,29,16,13,259,0,2,19,104,134,17
2021,bac_technologique,M,scolaire,lyon,s2tmd,6,6,6,0,0,0,0,6,0,1,4,1,0,0
2021,bac_technologique,M,scolaire,lyon,st2s,157,155,124,12,19,14,5,138,0,2,11,43,82,17
2021,bac_technologique,M,scolaire,lyon,stav,108,108,106,2,0,0,0,106,0,2,20,57,27,2
2021,bac_technologique,M,scolaire,lyon,std2a,38,38,38,0,0,0,0,38,0,5,10,13,10,0
2021,bac_technologique,M,scolaire,lyon,sthr,44,44,44,0,0,0,0,44,0,3,15,20,6,0
2021,bac_technologique,M,scolaire,lyon,sti2d,1708,1708,1575,32,101,66,35,1641,1,49,269,673,649,67
2021,bac_technologique,M,scolaire,lyon,stl,147,147,127,5,15,8,7,135,0,1,22,58,54,12
2021,bac_technologique,M,scolaire,lyon,stmg,1795,1794,1488,93,213,121,92,1609,0,12,115,597,885,185
2021,bac_technologique,M,scolaire,martinique,st2s,28,28,22,0,6,6,0,28,0,0,3,6,19,0
2021,bac_technologique,M,scolaire,martinique,stav,6,6,5,1,0,0,0,5,0,0,0,2,3,1
2021,bac_technologique,M,scolaire,martinique,std2a,5,5,5,0,0,0,0,5,0,0,1,2,2,0
2021,bac_technologique,M,scolaire,martinique,sthr,8,8,5,0,3,1,2,6,0,0,1,2,3,2
2021,bac_technologique,M,scolaire,martinique,sti2d,111,111,97,3,11,7,4,104,0,0,7,43,54,7
2021,bac_technologique,M,scolaire,martinique,stl,15,15,15,0,0,0,0,15,0,0,3,5,7,0
2021,bac_technologique,M,scolaire,martinique,stmg,247,247,207,6,34,32,2,239,0,1,9,72,157,8
2021,bac_technologique,M,scolaire,mayotte,st2s,6,6,4,0,2,1,1,5,0,0,0,0,5,1
2021,bac_technologique,M,scolaire,mayotte,std2a,18,18,16,0,2,0,2,16,0,0,1,5,10,2
2021,bac_technologique,M,scolaire,mayotte,sthr,6,6,5,0,1,1,0,6,0,0,0,3,3,0
2021,bac_technologique,M,scolaire,mayotte,sti2d,160,160,112,17,31,17,14,129,0,1,6,29,93,31
2021,bac_technologique,M,scolaire,mayotte,stl,25,25,14,2,9,7,2,21,0,0,1,3,17,4
2021,bac_technologique,M,scolaire,mayotte,stmg,419,419,207,72,140,89,51,296,0,0,8,44,244,123
2021,bac_technologique,M,scolaire,montpellier,s2tmd,4,4,4,0,0,0,0,4,0,0,1,1,2,0
2021,bac_technologique,M,scolaire,montpellier,st2s,184,184,162,10,12,6,6,168,0,2,23,65,78,16
2021,bac_technologique,M,scolaire,montpellier,stav,129,129,127,2,0,0,0,127,0,1,18,68,40,2
2021,bac_technologique,M,scolaire,montpellier,std2a,29,29,29,0,0,0,0,29,0,3,4,18,4,0
2021,bac_technologique,M,scolaire,montpellier,sthr,48,48,45,1,2,2,0,47,0,1,11,23,12,1
2021,bac_technologique,M,scolaire,montpellier,sti2d,1038,1038,931,26,81,47,34,978,0,27,153,373,425,60
2021,bac_technologique,M,scolaire,montpellier,stl,130,130,116,4,10,5,5,121,1,4,15,50,51,9
2021,bac_technologique,M,scolaire,montpellier,stmg,1407,1406,1200,60,146,92,54,1292,0,17,121,460,694,114
2021,bac_technologique,M,scolaire,nancy-metz,s2tmd,8,8,8,0,0,0,0,8,1,3,2,1,1,0
2021,bac_technologique,M,scolaire,nancy-metz,st2s,132,132,104,5,23,8,15,112,0,0,8,30,74,20
2021,bac_technologique,M,scolaire,nancy-metz,stav,71,70,67,3,0,0,0,67,0,0,10,28,29,3
2021,bac_technologique,M,scolaire,nancy-metz,std2a,7,7,7,0,0,0,0,7,1,0,0,6,0,0
2021,bac_technologique,M,scolaire,nancy-metz,sthr,31,31,29,0,2,2,0,31,0,1,3,10,17,0
2021,bac_technologique,M,scolaire,nancy-metz,sti2d,919,919,832,19,68,37,31,869,0,17,108,368,376,50
2021,bac_technologique,M,scolaire,nancy-metz,stl,129,129,111,7,11,5,6,116,0,2,19,47,48,13
2021,bac_technologique,M,scolaire,nancy-metz,stmg,995,995,824,41,130,72,58,896,0,7,78,338,473,99
2021,bac_technologique,M,scolaire,nantes,s2tmd,14,14,14,0,0,0,0,14,0,2,2,9,1,0
